0.8728668941979523,0.67047437728066,0.7511688311688312
0.7829351535836178,0.7599555767095034,0.7414718614718615
0.0,1.0,1.0
0.7075085324232082,0.6976043154053625,0.7161904761904762
0.9965870307167235,0.9984134539108361,0.0
1.0,0.0,0.9807792207792208
0.783617747440273,0.7074409011581786,0.686060606060606
0.7617747440273037,0.7969221005870221,0.780952380952381
0.683617747440273,0.7396477867682056,0.7149783549783549
0.7494880546075086,0.7085514834205934,0.6618181818181819
0.7619453924914675,0.6544502617801047,0.6611255411255411
0.6279863481228669,0.7555132476598445,0.7603463203463203
0.7160409556313994,0.7139457401237506,0.7425108225108226
0.7068259385665528,0.6560368078692687,0.7212121212121212
0.7892491467576792,0.8029509757258448,0.8467532467532467
0.7351535836177474,0.6850706013009678,0.6664935064935065
